RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Flag_SweptAreaDSKM2,Flag_SweptAreaWSKM2,Flag_SweptAreaBWKM2,Depth_gam,DateofCalculation
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,174,1992,9,23,528,NA,30,D,56.6167,12.3167,NA,NA,42G2,V,562,1,1,C,4.5,NA,NA,3704,200,18,NA,5.9,1050,61,19.68625093,197,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3167,56.6167,NA,0.225944,0.072917873,NA,NA,NA,NA,37,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,157,1992,9,15,741,NA,30,D,56.8000,11.8167,NA,NA,42G1,V,536,1,1,C,4.1,NA,NA,3889,250,18,NA,5.9,1050,76,19.77013624,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8167,56.8,NA,0.295564,0.07688606,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,152,1992,9,14,924,NA,30,D,57.4000,11.3167,NA,NA,43G1,V,530,1,1,C,-9,NA,NA,3519,250,18,NA,5.9,1050,75,19.79946454,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3167,57.4,NA,0.263925,0.069674316,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,142,1992,9,9,1320,NA,30,D,57.4500,8.5667,NA,NA,43F8,V,899,1,1,C,5.2,NA,NA,3519,200,18,NA,5.9,1050,63,19.87688491,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5667,57.45,NA,0.221697,0.069946758,NA,NA,NA,NA,50,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,38,38,1991,9,3,1532,NA,30,D,55.8500,5.5000,NA,NA,40F5,V,9038,1,1,C,5,NA,NA,3704,275,NA,NA,-9,1200,76.67786133,18.81720732,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,55.85,NA,0.284014798,0.069698936,NA,NA,NA,NA,48,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,37,37,1991,9,3,1220,NA,30,D,55.2667,5.5167,NA,NA,39F5,V,9037,1,1,C,4.5,NA,NA,3704,230,NA,NA,-9,1200,75.96259978,18.71117869,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5167,55.2667,NA,0.28136547,0.069306206,NA,NA,NA,NA,42,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,36,36,1991,9,3,918,NA,30,D,55.2500,4.5333,NA,NA,39F4,V,9036,1,1,C,4.6,NA,NA,3704,250,NA,NA,-9,1200,76.32023056,18.764193,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5333,55.25,NA,0.282690134,0.069502571,NA,NA,NA,NA,45,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,451,48,1991,8,20,1652,NA,60,D,59.7000,0.3333,NA,NA,48F0,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,82.41797361,20.57925193,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333,59.7,NA,0.664035148,0.165805419,NA,NA,NA,NA,120,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,449,46,1991,8,20,1103,NA,60,D,60.0833,-0.3500,NA,NA,49E9,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,85.64750408,21.0621755,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,60.0833,NA,0.690055222,0.169696296,NA,NA,NA,NA,138,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,448,45,1991,8,18,2040,NA,60,N,60.7000,-0.6333,NA,NA,50E9,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,80.98262673,20.36461923,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6333,60.7,NA,0.652470671,0.16407614,NA,NA,NA,NA,112,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,20,20,1991,8,20,915,NA,30,D,52.8667,3.5000,NA,NA,34F3,V,9020,1,1,C,4.8,NA,NA,3700,175,NA,NA,-9,850,66.79616214,16.84597792,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,52.8667,NA,0.2471458,0.062330118,NA,NA,NA,NA,28,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,194,1993,9,9,746,NA,30,D,58.5500,10.8500,58.5333,10.85,46G0,V,400,1,1,C,5.6,NA,NA,3704,400,20,NA,5.9,1055,80,20.66701485,168,0.7,280,180,3.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85,58.54165,NA,0.29632,0.076550623,NA,NA,NA,NA,85,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,338,4,1993,8,7,706,NA,60,D,56.6333,-1.2500,56.6333,-1.25,42E8,V,74SC0000,1,1,C,-9,NA,NA,7963.6,NA,NA,NA,-9,NA,76.82897267,19,NA,-9,NA,230,4.3,3.7,10,0.3,NA,-9,200,7,200,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,56.6333,NA,0.611835207,0.1513084,NA,NA,NA,NA,67,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,340,6,1993,8,7,1500,NA,60,D,56.2500,-2.0667,56.25,-2.0667,41E7,V,74SC0000,1,1,C,-9,NA,NA,8889.6,NA,NA,NA,-9,NA,73.43446463,20,NA,-9,NA,220,4.8,3.9,20,0.3,NA,-9,200,5,210,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0667,56.25,NA,0.652803017,0.177792,NA,NA,NA,NA,52,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,341,7,1993,8,7,1813,NA,60,D,56.2000,-1.4667,56.2,-1.4667,41E8,V,74SC0000,1,1,C,-9,NA,NA,9445.2,NA,NA,NA,-9,NA,75.24486891,21,NA,-9,NA,100,5.1,3.7,80,0.5,NA,-9,200,3,200,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4667,56.2,NA,0.710702836,0.1983492,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,342,8,1993,8,7,2106,NA,60,N,55.9667,-1.1167,55.9667,-1.1167,40E8,V,74SC0000,1,1,C,-9,NA,NA,7778.4,NA,NA,NA,-9,NA,74.79226784,20,NA,-9,NA,192,4.2,4,160,0.3,NA,-9,200,3,200,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1167,55.9667,NA,0.581764176,0.155568,NA,NA,NA,NA,58,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,343,9,1993,8,8,709,NA,60,D,55.8000,-0.6500,55.8,-0.65,40E9,V,74SC0000,1,1,C,-9,NA,NA,9260,NA,NA,NA,-9,NA,78.41307642,22,NA,-9,NA,80,5,3.8,160,0.4,NA,-9,315,3,315,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,55.8,NA,0.726105088,0.20372,NA,NA,NA,NA,74,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,344,10,1993,8,8,1040,NA,60,D,55.8000,0.2500,55.8,0.25,40F0,V,74SC0000,1,1,C,-9,NA,NA,8334,NA,NA,NA,-9,NA,79.5445791,22,NA,-9,NA,220,4.5,3.9,360,0.4,NA,-9,315,3,315,0.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,55.8,NA,0.662924522,0.183348,NA,NA,NA,NA,79,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,169,1992,9,21,1610,NA,30,D,57.4667,10.8667,NA,NA,43G0,V,551,1,1,C,5.1,NA,NA,3704,200,18,NA,5.9,1050,67,19.71557923,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8667,57.4667,NA,0.248168,0.073026505,NA,NA,NA,NA,39,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,140,1992,9,9,931,NA,30,D,57.5167,8.6667,NA,NA,44F8,V,898,1,1,C,4.5,NA,NA,3148,300,18,NA,5.9,1050,91,20.22062535,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6667,57.5167,NA,0.286468,0.063654529,NA,NA,NA,NA,64,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,141,1992,9,9,1130,NA,30,D,57.5333,8.4167,NA,NA,44F8,V,NA,1,1,C,4.1,NA,NA,3148,400,18,NA,5.9,1050,100,20.90164129,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4167,57.5333,NA,0.3148,0.065798367,NA,NA,NA,NA,101,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,168,1992,9,21,1233,NA,30,D,57.5667,11.6333,NA,NA,44G1,V,549,1,1,C,4.9,NA,NA,3704,250,18,NA,5.9,1050,68,19.79946454,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6333,57.5667,NA,0.251872,0.073337217,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,139,1992,9,9,852,NA,30,D,57.6333,8.8000,NA,NA,44F8,V,NA,1,1,C,4.4,NA,NA,2963,350,18,NA,5.9,1050,94,20.53913709,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,57.6333,NA,0.278522,0.060857463,NA,NA,NA,NA,81,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,150,1992,9,13,1555,NA,30,D,57.7000,10.9333,NA,NA,44G0,V,526,1,1,C,5.3,NA,NA,3519,200,18,NA,5.9,1050,79,19.58360186,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9333,57.7,NA,0.278001,0.068914695,NA,NA,NA,NA,30,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,151,1992,9,14,525,NA,30,D,57.7000,11.3500,NA,NA,44G1,V,528,1,1,C,-9,NA,NA,3704,350,18,NA,5.9,1050,79,20.30451066,157,0.7,280,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,57.7,NA,0.292616,0.075207907,NA,NA,NA,NA,65,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,19,19,1991,8,19,1855,NA,30,D,53.9667,6.4167,NA,NA,36F6,V,9019,1,1,C,4.8,NA,NA,3700,175,NA,NA,-9,850,66.9153724,16.86364936,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4167,53.9667,NA,0.247586878,0.062395503,NA,NA,NA,NA,29,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,18,18,1991,8,19,1601,NA,30,D,54.3167,6.5000,NA,NA,37F6,V,9018,1,1,C,4.6,NA,NA,3700,225,NA,NA,-9,850,67.98826473,17.0226923,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,54.3167,NA,0.25155658,0.062983962,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,17,17,1991,8,19,1254,NA,30,D,54.7333,6.5167,NA,NA,38F6,V,9017,1,1,C,4.6,NA,NA,3900,225,NA,NA,-9,850,68.22668525,17.05803518,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5167,54.7333,NA,0.266084072,0.066526337,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,16,16,1991,8,16,1507,NA,30,D,55.3000,8.0833,NA,NA,39F8,V,9016,1,1,C,4.8,NA,NA,3700,150,NA,NA,-9,850,65.4848493,16.65159211,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0833,55.3,NA,0.242293942,0.061610891,NA,NA,NA,NA,17,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,15,15,1991,8,16,1244,NA,30,D,55.1000,7.7333,NA,NA,39F7,V,9015,1,1,C,4.8,NA,NA,3500,150,NA,NA,-9,850,65.96169033,16.72227786,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7333,55.1,NA,0.230865916,0.058527973,NA,NA,NA,NA,21,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,14,14,1991,8,16,913,NA,30,D,54.7333,8.0500,NA,NA,38F8,V,9014,1,1,C,5.1,NA,NA,3500,150,NA,NA,-9,850,64.76958775,16.54556348,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,54.7333,NA,0.226693557,0.057909472,NA,NA,NA,NA,11,20213009
HH,NS-IBTS,3,NL,64SS,GOV,50,NA,P,13,13,1991,8,16,614,NA,30,D,54.8000,7.5000,NA,NA,38F7,V,9013,1,1,C,4.6,NA,NA,3700,150,NA,NA,-9,850,66.20011085,16.75762074,180,0.5,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,54.8,NA,0.24494041,0.062003197,NA,NA,NA,NA,23,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S433,32,1992,9,4,523,NA,30,D,54.4000,7.8000,NA,NA,37F7,V,9433,1,1,C,5.2,NA,NA,3726,150,22,NA,4.5,1300,66.55001735,17.14391696,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,54.4,NA,0.247965365,0.063878235,NA,NA,NA,NA,20,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S432,31,1992,9,1,1536,NA,30,D,54.4167,4.7000,NA,NA,37F4,V,9432,1,1,C,4.4,NA,NA,4314,225,22,NA,4.5,1300,69.17264305,17.5326886,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,54.4167,NA,0.298410782,0.075636019,NA,NA,NA,NA,42,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S431,30,1992,9,1,1332,NA,30,D,54.4167,5.1000,NA,NA,37F5,V,9431,1,1,C,4.5,NA,NA,3633,225,22,NA,4.5,1300,68.69580201,17.46200285,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,54.4167,NA,0.249571849,0.063439456,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S434,33,1992,9,4,715,NA,30,D,54.4667,8.0833,NA,NA,37F8,V,9434,1,1,C,5.2,NA,NA,4455,150,22,NA,4.5,1300,65.95396606,17.05555977,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0833,54.4667,NA,0.293824919,0.075982519,NA,NA,NA,NA,15,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S426,25,1992,8,31,523,NA,30,D,54.4833,-0.0667,NA,NA,37E9,V,9426,1,1,C,4.4,NA,NA,4614,300,22,NA,4.5,1300,71.3184277,17.85077448,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0667,54.4833,NA,0.329063225,0.082363473,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S436,35,1992,9,4,1111,NA,30,D,54.5333,7.8500,NA,NA,38F7,V,9436,1,1,C,5.4,NA,NA,3031,150,22,NA,4.5,1300,66.07317632,17.07323121,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,54.5333,NA,0.200267797,0.051748964,NA,NA,NA,NA,16,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S435,34,1992,9,4,827,NA,30,D,54.5667,8.0667,NA,NA,38F8,V,9435,1,1,C,5.2,NA,NA,3417,150,22,NA,4.5,1300,65.47712503,16.98487402,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0667,54.5667,NA,0.223735336,0.058037315,NA,NA,NA,NA,11,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,5,3,1995,8,8,1600,NA,30,D,51.8000,3.5833,51.8167,3.6333,32F3,V,6,1,1,C,5.8,NA,NA,3917.267865,153,24,NA,4.5,1400,63,19.09933888,175,0.7,210,60,NA,-9,262,0.3,NA,-9,30,25,30,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6083,51.80835,NA,0.246787876,0.074817226,NA,NA,NA,NA,22,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,27,14,1995,8,12,1007,NA,30,D,54.5333,2.6667,54.5,2.6833,38F2,V,28,1,1,C,5.3,NA,NA,3859.544604,153,24,NA,4.5,1400,71.76928145,19.11701031,175,0.7,210,175,NA,-9,51,0.3,NA,-9,NA,0,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.675,54.51665,NA,0.276996743,0.073782954,NA,NA,NA,NA,23,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,29,15,1995,8,12,1426,NA,30,D,53.8500,2.6167,53.8167,2.5833,36F2,V,30,1,1,C,5.1,NA,NA,4309.603566,199,24,NA,4.5,1400,67,19.32906757,175,0.7,210,205,NA,-9,310,1.2,NA,-9,0,0,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,53.83335,NA,0.288743439,0.083300619,NA,NA,NA,NA,35,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,32,16,1995,8,13,618,NA,30,D,53.9167,1.3000,53.95,1.2833,36F1,V,31,1,1,C,5.2,NA,NA,3865.336516,229,24,NA,4.5,1400,78,19.4350962,175,0.7,210,330,NA,-9,146,1.2,NA,-9,290,10,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29165,53.93335,NA,0.301496248,0.075123187,NA,NA,NA,NA,41,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,33,17,1995,8,13,920,NA,30,D,53.8167,0.8667,53.8333,0.9167,36F0,I,34,1,1,C,5.2,NA,NA,3775.492339,214,24,NA,4.5,1400,78,19.36441044,175,0.7,210,58,NA,-9,108,0.4,NA,-9,270,10,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8917,53.825,NA,0.294488402,0.073110183,NA,NA,NA,NA,37,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,36,18,1995,8,14,620,NA,30,D,54.8833,-0.2667,54.9,-0.2833,38E9,V,35,1,1,C,4.9,NA,NA,2142.603847,351,24,NA,4.5,1400,77,19.94756789,175,0.7,210,330,NA,-9,144,1,NA,-9,310,12,320,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.275,54.89165,NA,0.164980496,0.042739736,NA,NA,NA,NA,70,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,17,17,1995,8,25,926,NA,30,D,57.2500,0.5667,NA,NA,43F0,V,7953479,1,1,C,4.7,NA,NA,3780,410,NA,NA,-9,1200,81.08864091,19.47105052,172,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5667,57.25,NA,0.306515063,0.073600571,NA,NA,NA,NA,85,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S430,29,1992,9,1,1050,NA,30,D,54.7167,5.1500,NA,NA,38F5,V,9430,1,1,C,4.8,NA,NA,3818,225,22,NA,4.5,1300,68.93422253,17.49734572,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,54.7167,NA,0.263190862,0.066804866,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,FR,35TH,GOV,50,NA,P,S415,14,1992,8,28,1521,NA,30,D,54.5500,0.5167,NA,NA,38F0,V,9415,1,1,C,4.8,NA,NA,3816,300,22,NA,4.5,1300,71.3184277,17.85077448,145,0.7,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5167,54.55,NA,0.27215112,0.068118555,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,32,32,1992,9,3,836,NA,30,D,52.4333,4.1500,NA,NA,33F4,V,9032,1,1,C,5,NA,NA,3778,175,NA,NA,-9,1200,73.81681512,18.39309281,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,52.4333,NA,0.278879928,0.069489105,NA,NA,NA,NA,24,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,1,1,1992,8,24,1913,NA,30,D,53.1167,3.7667,NA,NA,35F3,V,9001,1,1,C,5,NA,NA,3778,175,NA,NA,-9,1200,74.29365616,18.46377856,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7667,53.1167,NA,0.280681433,0.069756155,NA,NA,NA,NA,28,20213009
HH,NS-IBTS,3,NL,64T2,GOV,50,NA,P,29,29,1992,9,2,1155,NA,30,D,53.3333,2.6667,NA,NA,35F2,V,9029,1,1,C,5,NA,NA,3574,175,NA,NA,-9,1200,74.77049719,18.53446431,180,0.8,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6667,53.3333,NA,0.267229757,0.066242175,NA,NA,NA,NA,32,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,343,81,1992,8,23,1920,NA,30,D,57.7667,-2.4167,NA,NA,44E7,V,74SC0000,1,1,C,-9,NA,NA,4028.460779,NA,NA,NA,-9,NA,87.01249678,20.90395744,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4167,57.7667,NA,0.350526431,0.084210773,NA,NA,NA,NA,112,20213009
HH,NS-IBTS,3,GB-SCT,749S,ABD,NA,NA,NA,351,89,1992,8,25,854,NA,60,D,57.8000,-0.9333,NA,NA,44E9,V,74SC0000,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,82.7127866,20.43638049,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9333,57.8,NA,0.666410434,0.164654315,NA,NA,NA,NA,93,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,116,61,1995,8,28,1532,NA,30,D,60.2167,0.1500,60.1833,0.1833,49F0,V,117,1,1,C,4.1,NA,NA,4154.409646,594,24,NA,4.5,1400,81,21.48498298,175,0.7,210,152,NA,-9,297,0.2,NA,-9,320,22,350,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16665,60.2,NA,0.336507181,0.089257421,NA,NA,NA,NA,157,20213009
